,mapped_veh_id,timestamps_UTC,lat,lon,RS_E_InAirTemp_PC1,RS_E_InAirTemp_PC2,RS_E_OilPress_PC1,RS_E_OilPress_PC2,RS_E_RPM_PC1,RS_E_RPM_PC2,RS_E_WatTemp_PC1,RS_E_WatTemp_PC2,RS_T_OilTemp_PC1,RS_T_OilTemp_PC2,time_diff,week,corr_z_outlier,LOF_status,month
14715373,164,2023-01-26 09:00:42+00:00,50.9306361,5.3281216,10.0,6.0,248.0,241.0,802.0,798.0,81.0,79.0,78.0,79.0,60.0,4,corr_ok,lof_ok,January
4942994,123,2023-04-09 11:12:56+00:00,51.1953486,5.15229,40.0,42.0,365.0,365.0,1814.0,1632.0,83.0,83.0,81.0,85.0,61.0,14,corr_ok,lof_ok,April
13532192,116,2023-05-15 08:52:50+00:00,51.0033365,3.9122017,36.0,43.0,193.0,165.0,803.0,794.0,85.0,83.0,87.0,84.0,60.0,20,corr_ok,lof_ok,May
10173988,164,2023-01-30 21:06:30+00:00,51.1691871,4.9908663,18.0,19.0,217.0,210.0,786.0,798.0,82.0,81.0,84.0,86.0,10.0,5,corr_ok,lof_ok,January
1641247,116,2023-03-22 05:20:28+00:00,51.1250847,3.6695705,40.0,41.0,376.0,345.0,1712.0,1690.0,85.0,84.0,92.0,87.0,51.0,12,corr_ok,lof_ok,March
283046,116,2023-09-12 07:34:20+00:00,50.9527168,3.7807789,40.0,42.0,175.0,162.0,795.0,801.0,83.0,85.0,92.0,93.0,51.0,37,corr_ok,lof_ok,September
15118552,116,2023-07-12 16:48:47+00:00,50.8461013,3.8176118,43.0,43.0,307.0,231.0,1312.0,1307.0,86.0,84.0,88.0,87.0,3.0,28,corr_ok,lof_ok,July
541236,116,2023-05-23 07:11:10+00:00,51.037905,3.6984984,17.0,33.0,224.0,179.0,812.0,804.0,77.0,76.0,79.0,77.0,8.0,21,corr_ok,lof_ok,May
3329718,116,2023-08-01 14:56:34+00:00,50.8558059,3.6072636,40.0,39.0,338.0,276.0,1143.0,1368.0,83.0,84.0,91.0,90.0,60.0,31,corr_ok,lof_ok,August
10861756,164,2023-05-29 20:39:34+00:00,51.2453457,5.5337803,24.0,38.0,234.0,227.0,799.0,818.0,80.0,82.0,81.0,87.0,60.0,22,corr_ok,lof_outlier,May
8363267,164,2023-08-12 05:07:51+00:00,51.1690703,4.9569437,50.0,41.0,393.0,386.0,1932.0,1940.0,85.0,85.0,82.0,83.0,10.0,32,corr_ok,lof_ok,August
2458213,164,2023-08-20 19:52:54+00:00,51.199497,4.4322047,40.0,27.75,234.75,175.75,830.25,671.75,82.0,79.0,81.5,82.25,10.0,33,corr_ok,lof_outlier,August
12912077,116,2023-06-07 15:18:07+00:00,51.0631332,3.7396985,41.0,36.0,186.0,162.0,799.0,804.0,83.0,82.0,87.0,87.0,56.0,23,corr_ok,lof_ok,June
17438069,164,2023-08-18 13:49:55+00:00,51.1831313,4.8331538,40.0,42.0,213.0,210.0,800.0,799.0,85.0,82.0,81.0,82.0,34.0,33,corr_ok,lof_ok,August
7349595,164,2023-04-03 12:07:26+00:00,51.1679361,4.9812013,31.0,45.0,386.0,365.0,1811.0,1851.0,83.0,83.0,83.0,86.0,60.0,14,corr_ok,lof_ok,April
12245571,123,2023-03-22 20:26:15+00:00,51.173889,4.8093598,37.0,25.0,224.0,203.0,909.0,874.0,82.0,83.0,81.0,85.0,60.0,12,corr_ok,lof_ok,March
7131188,164,2023-03-27 07:34:17+00:00,51.2150769,5.407974,23.0,39.0,382.0,376.0,1633.0,1658.0,83.0,83.0,84.0,86.0,41.0,13,corr_ok,lof_ok,March
6787603,164,2023-08-25 05:46:54+00:00,51.1887627,4.8394351,28.0,36.0,272.0,324.0,970.0,1142.0,85.0,82.0,84.0,84.0,60.0,34,corr_ok,lof_ok,August
5354485,116,2023-03-15 07:14:47+00:00,50.8516451,3.6015209,20.0,33.0,220.0,175.0,807.0,794.0,77.0,76.0,82.0,78.0,55.0,11,corr_ok,lof_ok,March
16169961,116,2023-07-20 07:24:40+00:00,51.0400959,3.6927729,30.0,33.0,244.0,186.0,797.0,801.0,78.0,76.0,74.0,73.0,47.0,29,corr_ok,lof_ok,July
1993805,164,2023-01-26 16:29:05+00:00,51.0821599,5.2330523,26.0,15.0,374.0,346.5,1371.5,698.0,83.0,41.0,84.0,86.5,10.0,4,corr_ok,lof_ok,January
3769423,164,2023-08-07 07:54:21+00:00,51.1358548,4.5605804,30.0,38.0,224.0,220.0,798.0,799.0,83.0,80.0,82.0,79.0,64.0,32,corr_ok,lof_ok,August
6467853,164,2023-05-15 23:54:20+00:00,51.1905695,5.1124987,13.0,13.0,272.0,269.0,795.0,800.0,73.0,73.0,63.0,65.0,60.0,20,corr_ok,lof_ok,May
5875385,123,2023-03-24 20:43:18+00:00,51.1883302,5.101815,30.0,22.0,293.0,217.0,799.0,801.0,58.0,77.0,58.0,75.0,64.0,12,corr_ok,lof_ok,March
7936516,116,2023-09-07 01:39:24+00:00,50.8548702,3.6057709,26.0,27.0,431.0,376.0,805.0,800.0,47.0,44.0,50.0,45.0,27096.0,36,corr_ok,lof_ok,September
4509325,116,2023-06-05 14:23:48+00:00,51.0380811,3.6974812,38.0,33.0,369.0,172.0,1287.0,836.0,78.0,77.0,79.0,79.0,53.0,23,corr_ok,lof_ok,June
925617,123,2023-03-23 17:20:38+00:00,51.1814245,4.8295638,35.0,32.0,196.0,196.0,819.0,835.0,80.0,82.0,82.0,85.0,60.0,12,corr_ok,lof_ok,March
17440164,164,2023-08-27 02:38:24+00:00,51.1902922,5.1133373,23.0,0.0,234.0,0.0,801.0,0.0,82.0,0.0,77.0,74.0,63.0,34,corr_outlier,lof_ok,August
1617341,164,2023-06-01 18:16:24+00:00,51.1981972,5.1798972,43.0,44.0,424.0,3.0,1930.0,0.0,82.0,36.0,79.0,49.0,60.0,22,corr_outlier,lof_outlier,June
13613898,164,2023-02-04 23:20:43+00:00,51.2120008,5.3229521,21.0,26.0,348.0,327.0,1333.0,1335.0,82.0,83.0,84.0,85.0,60.0,5,corr_ok,lof_ok,February
14046558,164,2023-08-04 17:26:21+00:00,51.2133989,5.3607698,46.0,43.0,386.0,355.0,1908.0,1908.0,83.0,83.0,84.0,86.0,60.0,31,corr_ok,lof_ok,August
9884172,123,2023-05-24 17:27:27+00:00,51.1359531,4.5593768,41.0,41.0,207.0,217.0,798.0,796.0,78.0,81.0,81.0,84.0,61.0,21,corr_ok,lof_ok,May
10054263,116,2023-09-08 14:51:58+00:00,50.8242961,3.9942281,52.0,43.0,172.0,158.0,809.0,802.0,87.0,87.0,90.0,88.0,37.0,36,corr_ok,lof_ok,September
13546441,116,2023-05-10 10:54:49+00:00,51.0397405,3.6947393,34.0,27.0,220.0,175.0,788.0,789.0,77.0,76.0,77.0,76.0,58.0,19,corr_ok,lof_ok,May
6445579,123,2023-05-08 06:13:43+00:00,51.1684138,5.1661829,36.0,36.0,196.0,196.0,800.0,797.0,86.0,87.0,87.0,90.0,40.0,19,corr_ok,lof_ok,May
14585829,164,2023-04-04 14:59:41+00:00,51.1906301,5.1140359,13.0,25.0,241.0,238.0,798.0,797.0,80.0,79.0,75.0,76.0,20.0,14,corr_ok,lof_ok,April
12880460,123,2023-01-27 15:32:30+00:00,50.9320291,5.3229106,11.0,14.0,317.0,296.0,801.0,798.0,55.0,57.0,0.0,59.0,60.0,4,corr_outlier,lof_ok,January
10356594,116,2023-08-16 09:45:50+00:00,51.0160573,3.7738235,31.0,31.0,241.0,189.0,805.0,796.0,76.0,74.0,70.0,68.0,13.0,33,corr_ok,lof_ok,August
1708844,116,2023-07-20 03:38:26+00:00,50.9734089,3.7943953,44.0,40.0,355.0,317.0,1907.0,1913.0,86.0,87.0,93.0,92.0,3.0,29,corr_ok,lof_ok,July
122214,164,2023-04-20 05:45:35+00:00,51.1825782,4.8322335,13.0,36.0,213.0,217.0,1017.0,802.0,83.0,80.0,81.0,80.0,53.0,16,corr_ok,lof_outlier,April
1909580,164,2023-02-20 17:08:42+00:00,50.9328815,5.3192022,20.0,18.0,224.0,3.0,802.0,0.0,82.0,16.0,81.0,27.0,63.0,8,corr_outlier,lof_ok,February
342042,116,2023-06-27 10:09:18+00:00,51.02192,3.7616855,28.0,36.0,241.0,186.0,800.0,795.0,80.0,77.0,79.0,75.0,54.0,26,corr_ok,lof_outlier,June
1932550,116,2023-02-28 02:17:15+00:00,51.0361379,3.7090438,23.0,30.0,200.0,175.0,789.0,801.0,80.0,76.0,81.0,76.0,57.0,9,corr_ok,lof_ok,February
14113533,123,2023-04-05 07:44:24+00:00,51.1354757,4.5560421,33.0,22.0,341.0,324.0,1342.0,1297.0,80.0,83.0,81.0,84.0,59.0,14,corr_ok,lof_ok,April
5609830,116,2023-04-26 05:09:20+00:00,50.8736428,3.8147175,26.0,41.0,200.0,162.0,784.0,808.0,84.0,83.0,87.0,84.0,57.0,17,corr_ok,lof_ok,April
418053,116,2023-07-13 08:39:56+00:00,50.9831783,3.9622027,33.0,42.0,213.0,169.0,797.0,798.0,80.0,81.0,82.0,82.0,13.0,28,corr_ok,lof_ok,July
4092457,123,2023-04-10 05:27:12+00:00,51.0600349,5.2284201,40.0,39.0,341.0,355.0,1924.0,1902.0,82.0,82.0,81.0,84.0,60.0,15,corr_ok,lof_ok,April
5126655,116,2023-09-12 18:33:40+00:00,50.9144275,3.795802,45.0,46.0,324.0,272.0,1696.0,1713.0,88.0,86.0,93.0,91.0,7.0,37,corr_ok,lof_ok,September
8164975,164,2023-03-27 10:56:18+00:00,51.2461241,5.542101,12.0,65.0,244.0,3.0,802.0,0.0,81.0,76.0,76.0,75.0,61.0,13,corr_outlier,lof_ok,March
6043372,164,2023-07-28 14:56:28+00:00,51.1906314,5.113967,37.0,29.0,238.0,238.0,802.0,803.0,81.0,80.0,76.0,78.0,50.0,30,corr_ok,lof_ok,July
10912287,116,2023-03-24 13:42:34+00:00,50.9897196,3.8026256,34.0,37.0,193.0,165.0,800.0,796.0,83.0,83.0,89.0,87.0,5.0,12,corr_ok,lof_ok,March
10155293,116,2023-07-31 06:37:46+00:00,50.8708442,3.6238261,30.0,37.0,217.0,172.0,803.0,800.0,78.0,77.0,83.0,82.0,4.0,31,corr_ok,lof_ok,July
717256,164,2023-08-05 12:18:41+00:00,51.1779728,4.4707891,29.0,37.0,272.0,320.0,1047.0,0.0,81.0,81.0,81.0,81.0,54.0,31,corr_ok,lof_outlier,August
4394778,116,2023-01-30 03:40:39+00:00,50.7744145,3.8728944,8.0,6.0,489.0,458.0,796.0,802.0,35.0,32.0,19.0,18.0,6.0,5,corr_ok,lof_ok,January
5537696,164,2023-08-05 11:13:49+00:00,51.1748014,4.89383,41.0,40.0,351.0,372.0,1392.0,1588.0,86.0,83.0,84.0,85.0,9.0,31,corr_ok,lof_ok,August
17588833,116,2023-06-08 12:19:52+00:00,51.0400461,3.6934228,39.0,44.0,196.0,172.0,798.0,797.0,83.0,77.0,82.0,77.0,49.0,23,corr_ok,lof_ok,June
14798734,164,2023-03-23 07:08:48+00:00,50.9367566,5.3068837,16.0,17.0,345.0,369.0,803.0,792.0,65.0,60.0,54.0,50.0,60.0,12,corr_ok,lof_ok,March
15571948,164,2023-08-26 07:37:26+00:00,51.1120163,5.2557899,37.0,37.0,320.0,210.0,1142.0,838.0,85.0,84.0,85.0,87.0,61.0,34,corr_ok,lof_ok,August
11469105,116,2023-06-21 13:05:31+00:00,50.7713962,3.8726812,37.0,41.0,351.0,279.0,1249.0,1221.0,86.0,80.0,88.0,82.0,51.0,25,corr_ok,lof_ok,June
2385700,164,2023-04-09 05:01:47+00:00,50.9366435,5.3066452,11.0,8.0,6.0,348.0,0.0,794.0,8.0,61.0,5.0,47.0,60.0,14,corr_ok,lof_outlier,April
14534021,116,2023-03-07 04:42:53+00:00,50.7740043,3.8727578,15.0,26.0,241.0,189.0,790.0,793.0,72.0,72.0,68.0,68.0,50.0,10,corr_ok,lof_ok,March
15374912,164,2023-05-05 08:05:16+00:00,51.1906239,5.1140027,21.0,23.0,234.0,238.0,801.0,795.0,81.0,80.0,75.0,79.0,60.0,18,corr_ok,lof_outlier,May
16084541,116,2023-08-31 13:51:50+00:00,50.9435708,4.0386872,24.0,34.0,220.0,179.0,808.0,802.0,79.0,77.0,77.0,74.0,44.0,35,corr_ok,lof_ok,August
14825099,123,2023-03-16 11:43:25+00:00,51.2462621,5.5435465,32.0,26.0,210.0,196.0,802.0,796.0,76.0,81.0,78.0,81.0,60.0,11,corr_ok,lof_ok,March
11776129,123,2023-02-01 10:10:28+00:00,51.2119108,4.4218505,17.0,13.0,251.0,417.0,800.0,1445.0,67.0,71.0,67.0,76.0,59.0,5,corr_ok,lof_outlier,February
63321,164,2023-08-17 16:44:01+00:00,51.140299,5.2247177,43.0,41.0,196.0,196.0,799.0,809.0,85.0,85.0,82.0,84.0,31.0,33,corr_ok,lof_ok,August
12753524,116,2023-03-03 14:45:39+00:00,51.1546323,3.6147646,33.0,36.0,179.0,162.0,801.0,800.0,86.0,85.0,92.0,90.0,10.0,9,corr_ok,lof_ok,March
11364514,116,2023-08-02 09:33:28+00:00,50.9488581,3.7783391,41.0,45.0,341.0,272.0,1498.0,1501.0,89.0,87.0,90.0,92.0,54.0,31,corr_ok,lof_ok,August
7707508,116,2023-02-16 15:53:51+00:00,51.0354465,3.7114282,28.0,36.0,193.0,169.0,794.0,799.0,82.0,80.0,86.0,82.0,29.0,7,corr_ok,lof_ok,February
10641795,164,2023-08-06 06:49:36+00:00,51.2023059,4.429545,28.0,32.0,220.0,220.0,807.0,797.0,82.0,81.0,80.0,80.0,60.0,31,corr_ok,lof_ok,August
14721630,116,2023-01-23 21:43:13+00:00,50.9988656,3.8017785,35.0,13.0,179.0,172.0,803.0,805.0,82.0,79.0,90.0,90.0,3.0,4,corr_ok,lof_ok,January
10887980,116,2023-03-01 21:59:26+00:00,51.0232922,3.6802338,36.0,33.0,175.0,165.0,797.0,799.0,81.0,85.0,89.0,85.0,7.0,9,corr_ok,lof_ok,March
4633066,164,2023-05-04 06:14:25+00:00,50.9371088,5.3064516,15.0,14.0,319.0,165.33333333333334,800.0,0.0,66.0,52.66666666666666,57.333333333333336,70.33333333333333,10.0,18,corr_ok,lof_outlier,May
15725207,116,2023-06-13 12:49:07+00:00,51.040062,3.6934678,42.0,39.0,207.0,172.0,802.0,798.0,79.0,79.0,78.0,79.0,57.0,24,corr_ok,lof_ok,June
1063639,123,2023-03-27 19:22:12+00:00,51.1121263,5.2560052,36.0,32.0,320.0,313.0,1347.0,1297.0,82.0,83.0,86.0,86.0,61.0,13,corr_ok,lof_ok,March
9899789,164,2023-07-12 06:21:39+00:00,51.24505919999999,5.5305902,35.0,18.0,416.0,133.33333333333334,1911.6666666666667,1943.6666666666667,82.0,80.0,79.33333333333333,81.0,10.0,28,corr_ok,lof_outlier,July
12699248,116,2023-02-21 04:30:45+00:00,50.7678484,3.8705032,14.0,26.0,234.0,182.0,799.0,799.0,75.0,76.0,74.0,74.0,6.0,8,corr_ok,lof_outlier,February
9168616,116,2023-08-30 09:09:10+00:00,50.9491962,4.0277737,59.0,32.4,0.0,227.33333333333334,0.0,585.2,75.0,57.93333333333334,79.0,59.0,53.0,35,corr_ok,lof_outlier,August
9934701,164,2023-07-06 18:45:40+00:00,51.1807766,4.8274967,33.0,40.0,365.0,369.0,1281.0,1294.0,82.0,79.0,80.0,81.0,61.0,27,corr_ok,lof_ok,July
6306954,164,2023-04-24 08:11:21+00:00,50.943128,5.3177714,17.0,19.0,241.0,0.0,855.0,935.5,83.0,40.5,79.5,80.0,10.0,17,corr_ok,lof_ok,April
3772863,164,2023-08-20 11:45:14+00:00,51.1972588,4.4339662,52.0,0.0,215.0,211.5,803.5,400.5,85.0,81.0,81.5,83.5,9.0,33,corr_outlier,lof_outlier,August
5151614,116,2023-02-16 15:46:59+00:00,51.0329745,3.7563883,40.0,36.0,189.0,165.0,795.0,809.0,86.0,87.0,90.0,89.0,11.0,7,corr_ok,lof_ok,February
15542899,164,2023-07-30 19:27:40+00:00,51.1361043,4.5625424,30.0,0.0,396.0,0.0,1547.0,0.0,83.0,0.0,84.0,84.0,19.0,30,corr_outlier,lof_ok,July
5219119,123,2023-04-09 03:00:40+00:00,51.2081937,5.2774982,41.0,34.0,389.0,369.0,1869.0,1858.0,76.0,82.0,71.0,81.0,17581.0,14,corr_ok,lof_ok,April
5760296,116,2023-05-17 04:05:48+00:00,50.7707027,3.8718826,26.0,35.0,213.0,175.0,791.0,801.0,77.0,76.0,79.0,79.0,47.0,20,corr_ok,lof_ok,May
11824971,123,2023-02-08 05:19:35+00:00,51.2157134,4.4209274,8.0,15.0,279.0,262.0,796.0,803.0,59.0,63.0,58.0,63.0,60.0,6,corr_ok,lof_ok,February
12802186,123,2023-02-01 18:31:39+00:00,51.1370801,4.5678536,26.0,18.0,255.0,220.0,875.0,862.0,73.0,79.0,73.0,82.0,59.0,5,corr_ok,lof_ok,February
9446591,116,2023-04-21 14:50:48+00:00,50.8513113,3.6013482,27.0,30.0,251.0,179.0,799.0,797.0,77.0,76.0,74.0,74.0,46.0,16,corr_ok,lof_ok,April
17585232,116,2023-06-16 08:15:42+00:00,51.0398726,3.6934633,38.0,40.0,217.0,179.0,800.0,798.0,78.0,77.0,79.0,76.0,59.0,24,corr_ok,lof_outlier,June
11086583,123,2023-02-15 13:39:35+00:00,51.0337666,5.3295837,38.0,31.0,389.0,396.0,1552.0,1546.0,79.0,81.0,83.0,84.0,61.0,7,corr_ok,lof_ok,February
9392852,116,2023-08-07 01:40:58+00:00,50.8564803,3.607677,20.0,30.0,224.0,179.0,804.0,798.0,78.0,77.0,79.0,76.0,5.0,32,corr_ok,lof_ok,August
772095,116,2023-08-23 06:37:49+00:00,51.1199594,3.6765909,43.0,37.0,338.0,282.0,1504.0,1499.0,84.0,82.0,90.0,88.0,57.0,34,corr_ok,lof_ok,August
2307187,164,2023-02-05 13:48:31+00:00,51.1684687,4.7834338,17.0,22.0,407.0,327.0,1478.0,1507.0,85.0,85.0,82.0,83.0,60.0,5,corr_ok,lof_outlier,February
1548084,164,2023-04-25 16:13:22+00:00,51.2061827,4.4262745,20.0,31.0,213.0,213.0,806.0,801.0,83.0,82.0,78.0,81.0,63.0,17,corr_ok,lof_outlier,April
4590224,164,2023-05-15 23:10:25+00:00,51.1905474,5.1125057,13.0,14.0,403.0,407.0,796.0,795.0,54.0,52.0,47.0,47.0,60.0,20,corr_ok,lof_ok,May
17288356,164,2023-03-01 04:35:32+00:00,51.2306824,5.4390093,13.0,35.0,231.0,227.0,796.0,804.0,82.0,81.0,79.0,78.0,60.0,9,corr_ok,lof_outlier,March
4475470,164,2023-06-13 19:20:06+00:00,51.0299391,5.3509106,53.0,36.0,334.0,355.0,1135.0,1317.0,87.0,82.0,84.0,85.0,60.0,24,corr_ok,lof_ok,June
6902768,164,2023-04-19 06:14:30+00:00,50.9525118,5.3315127,19.0,30.0,224.0,248.0,828.0,813.0,82.0,80.0,77.0,77.0,60.0,16,corr_ok,lof_outlier,April
16248640,116,2023-05-23 15:07:37+00:00,50.7704982,3.8719626,41.0,36.0,189.0,165.0,798.0,1101.0,82.0,81.0,87.0,87.0,1.0,21,corr_ok,lof_ok,May
12495668,123,2023-05-05 03:24:55+00:00,51.2462383,5.5435574,31.0,18.0,234.0,224.0,800.0,806.0,73.0,80.0,76.0,80.0,60.0,18,corr_ok,lof_ok,May
9085475,116,2023-09-05 04:09:07+00:00,50.7663092,3.8695128,26.0,33.0,224.0,175.0,802.0,797.0,78.0,76.0,79.0,77.0,7.0,36,corr_ok,lof_ok,September
1355396,116,2023-05-26 15:41:27+00:00,50.8369463,4.0150135,41.0,45.0,320.0,244.0,1427.0,1375.0,88.0,87.0,88.0,90.0,15.0,21,corr_ok,lof_ok,May
590796,116,2023-03-02 12:36:33+00:00,51.0308604,3.7444312,17.0,35.0,210.0,175.0,797.0,805.0,77.0,76.0,79.0,78.0,17.0,9,corr_ok,lof_ok,March
5946867,164,2023-02-26 18:32:55+00:00,50.951748,5.2415656,22.0,36.0,407.0,386.0,1964.0,1959.0,83.0,83.0,80.0,81.0,60.0,8,corr_ok,lof_ok,February
8770012,116,2023-03-01 06:38:06+00:00,51.1069042,3.7026657,21.0,40.0,369.0,172.0,1543.0,1198.0,79.0,81.0,84.0,84.0,53.0,9,corr_ok,lof_ok,March
788351,164,2023-04-21 05:01:56+00:00,51.2153563,4.420749,13.0,23.0,234.0,238.0,801.0,797.0,81.0,80.0,75.0,76.0,59.0,16,corr_ok,lof_ok,April
1985001,164,2023-01-28 09:03:57+00:00,50.930802,5.3277251,11.0,12.0,241.0,241.0,801.0,801.0,81.0,79.0,77.0,77.0,61.0,4,corr_ok,lof_ok,January
7222730,116,2023-01-24 05:50:27+00:00,50.7715984,3.8724537,16.0,8.0,248.0,182.0,900.0,798.0,78.0,77.0,81.0,79.0,50.0,4,corr_ok,lof_outlier,January
10004105,116,2023-05-17 01:23:52+00:00,50.9489805,4.0272105,19.0,28.0,220.0,175.0,795.0,794.0,78.0,77.0,78.0,76.0,13.0,20,corr_ok,lof_ok,May
15124726,164,2023-07-24 12:23:52+00:00,51.1744814,4.8109567,38.0,40.0,393.0,382.0,1539.0,1571.0,85.0,81.0,82.0,81.0,63.0,30,corr_ok,lof_ok,July
708681,116,2023-08-04 06:15:14+00:00,50.9094833,3.6465565,42.0,47.0,358.0,345.0,1930.0,1913.0,86.0,83.0,90.0,88.0,62.0,31,corr_ok,lof_ok,August
708438,116,2023-08-03 15:11:52+00:00,50.9790033,3.8007091,45.0,42.0,179.0,162.0,828.0,813.0,90.0,91.0,96.0,95.0,50.0,31,corr_ok,lof_ok,August
2449580,164,2023-08-17 11:14:26+00:00,50.9353939,5.3112243,24.0,27.0,258.0,262.0,796.0,803.0,80.0,78.0,73.0,74.0,40.0,33,corr_ok,lof_outlier,August
11205683,164,2023-07-22 13:02:43+00:00,51.1892207,5.1066205,46.0,44.0,386.0,286.0,1261.0,1028.0,84.0,84.0,86.0,89.0,60.0,29,corr_ok,lof_outlier,July
2770568,164,2023-06-14 02:48:38+00:00,51.1905425,5.1128631,25.0,28.0,241.0,234.0,800.0,805.0,82.0,81.0,77.0,78.0,59.0,24,corr_ok,lof_ok,June
15023843,123,2023-06-02 07:20:47+00:00,51.1706206,4.9399577,38.0,35.0,345.0,379.0,1935.0,1924.0,81.0,81.0,83.0,85.0,53.0,22,corr_ok,lof_ok,June
9490021,164,2023-04-26 07:23:27+00:00,51.168407,4.7832196,20.0,35.0,351.0,0.0,1288.0,1306.0,82.0,0.0,79.0,81.0,20.0,17,corr_outlier,lof_outlier,April
11075044,116,2023-02-15 13:48:43+00:00,51.0161357,3.7741703,25.0,32.0,196.0,169.0,785.0,793.0,84.0,83.0,82.0,81.0,56.0,7,corr_ok,lof_ok,February
7145406,164,2023-02-07 02:36:47+00:00,51.1902682,5.1132902,10.0,6.0,244.0,241.0,799.0,796.0,82.0,81.0,74.0,76.0,61.0,6,corr_ok,lof_outlier,February
11055370,164,2023-09-06 01:46:40+00:00,51.1908233,5.1138222,26.0,27.0,251.0,244.0,800.0,801.0,82.0,81.0,77.0,77.0,60.0,36,corr_ok,lof_ok,September
436313,164,2023-07-07 14:28:51+00:00,51.2155461,4.4214314,46.0,41.0,224.0,224.0,795.0,798.0,82.0,80.0,80.0,79.0,59.0,27,corr_ok,lof_ok,July
13275400,164,2023-04-16 03:38:30+00:00,51.1906825,5.1131304,10.0,13.0,307.0,376.0,802.0,800.0,68.0,57.0,58.0,46.0,60.0,15,corr_ok,lof_outlier,April
13625145,164,2023-02-18 11:40:28+00:00,51.1503934,4.5199106,42.0,0.0,386.0,0.0,1862.0,0.0,82.0,0.0,81.0,82.0,9.0,7,corr_outlier,lof_ok,February
14027804,164,2023-08-27 11:24:35+00:00,51.1663766,4.7559933,42.0,62.0,196.0,3.0,824.0,0.0,86.0,68.0,83.0,72.0,60.0,34,corr_ok,lof_outlier,August
618459,116,2023-03-01 03:26:16+00:00,50.8515314,3.6016008,15.0,22.0,231.0,182.0,795.0,799.0,75.0,74.0,71.0,70.0,10.0,9,corr_ok,lof_ok,March
13905224,123,2023-06-01 06:54:13+00:00,51.190633,5.1149291,31.0,29.0,210.0,220.0,800.0,797.0,78.0,80.0,79.0,82.0,53.0,22,corr_ok,lof_ok,June
13873535,164,2023-01-23 12:49:39+00:00,51.1905124,5.114184,15.0,11.0,231.0,217.0,794.0,799.0,81.0,79.0,81.0,84.0,49.0,4,corr_ok,lof_ok,January
11850284,164,2023-07-08 07:54:06+00:00,51.215397,4.4208743,42.0,40.0,220.0,220.0,797.0,802.0,82.0,80.0,81.0,79.0,64.0,27,corr_ok,lof_ok,July
11154844,164,2023-07-31 13:35:56+00:00,51.1648049,4.7342189,34.0,29.25,251.75,138.75,974.75,209.0,83.5,41.5,83.0,83.5,29.0,31,corr_ok,lof_ok,July
7176247,164,2023-02-21 02:14:08+00:00,50.9368419,5.3057684,53.0,33.0,6.0,341.0,0.0,801.0,40.0,75.0,46.0,76.0,60.0,8,corr_ok,lof_outlier,February
13202534,116,2023-04-26 04:07:23+00:00,50.8720377,3.6239422,27.0,45.0,382.0,320.0,1563.0,1509.0,83.0,83.0,89.0,89.0,8.0,17,corr_ok,lof_outlier,April
6145560,116,2023-01-23 18:23:11+00:00,51.0369967,3.7037621,22.0,8.0,200.0,172.0,800.0,808.0,81.0,86.0,84.0,87.0,7.0,4,corr_ok,lof_ok,January
1661006,123,2023-05-19 02:48:46+00:00,51.1900478,5.1119366,22.0,25.0,296.0,251.0,798.0,799.0,58.0,73.0,57.0,72.0,59.0,20,corr_ok,lof_ok,May
11781129,164,2023-02-07 00:47:40+00:00,51.1902499,5.1132922,8.0,5.0,293.0,279.0,796.0,798.0,72.0,73.0,65.0,66.0,63.0,6,corr_ok,lof_ok,February
9698153,116,2023-06-28 10:45:44+00:00,51.0400496,3.6949984,26.0,35.0,234.0,186.0,785.0,799.0,78.0,77.0,76.0,74.0,53.0,26,corr_ok,lof_ok,June
14658061,116,2023-02-27 02:09:00+00:00,50.85571745,3.6069446,2.0,2.0,562.0,500.0,799.0,798.0,8.0,23.0,7.0,11.5,60.0,9,corr_ok,lof_outlier,February
7305635,116,2023-08-03 01:24:01+00:00,51.0155497,3.7747224,20.0,26.0,276.0,213.0,802.0,795.0,68.0,67.0,63.0,61.0,54.0,31,corr_ok,lof_ok,August
6040002,164,2023-07-27 11:58:08+00:00,51.216007,4.421112,29.0,40.0,234.0,238.0,799.0,800.0,81.0,79.0,79.0,79.0,60.0,30,corr_ok,lof_ok,July
4043767,116,2023-03-31 11:11:34+00:00,50.76959,3.8723482,11.0,10.0,0.0,17.0,0.0,0.0,10.0,7.0,12.0,11.0,54.0,13,corr_ok,lof_ok,March
15732461,164,2023-06-11 23:22:19+00:00,51.190282,5.1132701,28.0,34.0,320.0,320.0,799.0,798.0,70.0,68.0,58.0,57.0,59.0,23,corr_ok,lof_ok,June
14971321,164,2023-02-06 11:13:39+00:00,50.9484362,5.3266535,21.0,14.0,427.0,400.0,1895.0,1933.0,82.0,81.0,81.0,81.0,60.0,6,corr_ok,lof_ok,February
1668844,123,2023-05-19 04:46:49+00:00,51.1961382,4.3671017,27.0,27.0,258.0,224.0,823.0,793.0,67.0,80.0,67.0,79.0,54.0,20,corr_ok,lof_ok,May
15747897,116,2023-06-09 16:19:37+00:00,51.1493373,3.6225895,54.0,42.0,276.0,220.0,1403.0,1390.0,88.0,88.0,94.0,92.0,58.0,23,corr_ok,lof_ok,June
2044286,116,2023-02-16 22:50:50+00:00,51.0156456,3.7752593,50.0,58.0,0.0,3.0,0.0,0.0,72.0,71.0,76.0,73.0,47.0,7,corr_ok,lof_ok,February
